,Datum,Standort,Standortname,WGS84_lat,WGS84_lng,RainDur,StrGlo,T,T_max_h1,p
876,2023-10-24,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,615.68,18.48,12.54,13.57,956.9
877,2023-10-25,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,66.52,,12.77,15.07,952.83
878,2023-10-25,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,62.52,72.61,13.08,15.27,952.7
879,2023-10-26,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,546.06,,12.93,16.12,949.38
880,2023-10-26,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,430.87,,13.11,16.47,951.7
881,2023-10-26,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,776.2,55.04,13.43,16.42,949.25
882,2023-10-27,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,316.16,,12.11,14.82,949.49
883,2023-10-27,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,289.96,,12.3,14.76,951.85
884,2023-10-27,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,418.72,89.84,12.4,14.55,949.38
885,2023-10-28,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,5.83,,12.44,16.11,954.78
886,2023-10-28,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,1.52,,12.42,16.22,957.1
887,2023-10-28,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,15.8,114.17,12.49,15.95,954.63
888,2023-10-29,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,12.57,16.75,954.26
889,2023-10-29,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,12.67,17.22,956.55
890,2023-10-29,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,83.55,13.12,17.04,954.11
891,2023-10-30,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,314.13,,11.18,13.12,953.66
892,2023-10-30,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,295.38,,11.37,13.32,956.02
893,2023-10-30,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,376.92,45.98,11.87,13.41,953.5
894,2023-10-31,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,70.43,,11.1,12.86,958.75
895,2023-10-31,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,19.58,,11.48,12.82,961.09
896,2023-10-31,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,100.23,47.44,11.43,12.66,958.63
897,2023-11-01,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,1.6,,9.89,12.76,958.79
898,2023-11-01,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,9.83,12.66,961.12
899,2023-11-01,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,76.71,10.33,12.42,958.61
900,2023-11-02,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,419.67,,8.67,9.73,943.82
901,2023-11-02,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,341.57,,8.75,9.75,946.13
902,2023-11-02,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,469.33,11.51,9.28,10.12,943.64
903,2023-11-03,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,97.58,,7.53,8.95,943.09
904,2023-11-03,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,122.03,,7.81,9.22,945.38
905,2023-11-03,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,138.35,39.67,7.99,9.11,942.91
906,2023-11-04,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,355.66,,7.73,10.11,941.76
907,2023-11-04,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,382.65,,7.62,10.51,944.09
908,2023-11-04,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,444.35,41.66,7.97,10.43,941.57
909,2023-11-05,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,169.02,,10.04,12.05,942.34
910,2023-11-05,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,127.07,,10.91,12.82,944.72
911,2023-11-05,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,246.95,32.62,10.55,12.33,942.21
912,2023-11-06,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,35.05,,10.76,12.85,959.67
913,2023-11-06,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,1.4,,10.99,12.96,962.01
914,2023-11-06,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,76.76,72.49,10.74,12.67,959.55
915,2023-11-07,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,83.37,,8.91,11.81,966.19
916,2023-11-07,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,65.58,,9.17,11.86,968.67
917,2023-11-07,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,89.45,68.22,9.18,11.33,966.13
918,2023-11-08,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,7.65,11.7,968.24
919,2023-11-08,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,7.86,11.33,970.72
920,2023-11-08,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,104.27,8.3,11.5,968.15
921,2023-11-09,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,135.7,,7.18,9.97,960.78
922,2023-11-09,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,62.6,,7.33,10.23,963.08
923,2023-11-09,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,151.03,26.7,7.74,9.84,960.56
924,2023-11-10,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,260.5,,8.22,9.41,955.29
925,2023-11-10,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,235.25,,8.53,9.87,957.7
926,2023-11-10,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,360.75,55.94,8.58,9.71,955.16
927,2023-11-11,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,158.77,,7.08,8.5,959.11
928,2023-11-11,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,219.12,,7.05,7.96,961.56
929,2023-11-11,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,307.31,48.51,7.12,8.2,958.97
930,2023-11-12,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,726.68,,6.04,10.7,959.23
931,2023-11-12,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,683.85,,6.14,11.69,961.57
932,2023-11-12,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,821.13,9.92,6.67,11.37,959.02
933,2023-11-13,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,325.45,,12.31,14.99,962.98
934,2023-11-13,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,473.59,,12.9,15.86,965.37
935,2023-11-13,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,516.13,19.18,12.84,15.36,962.88
936,2023-11-14,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,1014.48,,11.37,15.06,963.45
937,2023-11-14,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,1036.33,,11.76,15.92,965.9
938,2023-11-14,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,1150.85,7.85,11.95,15.63,963.34
939,2023-11-15,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,215.15,,9.5,11.43,970.18
940,2023-11-15,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,222.51,,10.08,11.4,972.55
941,2023-11-15,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,290.5,65.16,10.14,11.7,970.04
942,2023-11-16,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,281.18,,8.46,12.85,963.54
943,2023-11-16,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,202.24,,8.59,13.44,965.99
944,2023-11-16,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,381.42,35.74,8.98,12.92,963.42
945,2023-11-17,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,140.16,,7.7,10.95,969.95
946,2023-11-17,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,160.72,,7.61,11.39,972.38
947,2023-11-17,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,208.23,24.49,7.79,11.18,969.83
948,2023-11-18,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,135.2,,6.41,7.99,974.12
949,2023-11-18,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,162.74,,6.55,8.56,976.49
950,2023-11-18,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,208.45,37.81,6.8,8.19,973.87
951,2023-11-19,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,283.35,,11.63,13.86,968.14
952,2023-11-19,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,462.45,,12.17,14.17,970.54
953,2023-11-19,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,528.11,26.15,12.1,14.21,968.08
954,2023-11-20,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,11.26,13.6,965.2
955,2023-11-20,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.02,,11.57,13.2,967.56
956,2023-11-20,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,68.54,11.25,13.35,965.04
957,2023-11-21,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,316.92,,8.34,9.55,963.83
958,2023-11-21,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,440.7,,8.52,10.03,966.19
959,2023-11-21,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,452.22,26.41,8.79,9.63,963.65
960,2023-11-22,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,225.58,,5.43,7.62,973.14
961,2023-11-22,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,300.47,,5.41,7.64,975.55
962,2023-11-22,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,329.82,25.63,5.94,8.25,972.85
963,2023-11-23,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,4.26,7.27,975.26
964,2023-11-23,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,4.5,7.03,977.66
965,2023-11-23,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,57.5,4.7,7.1,974.93
966,2023-11-24,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,286.25,,6.06,8.71,963.42
967,2023-11-24,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,324.26,,6.26,9.12,965.77
968,2023-11-24,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,329.13,26.17,6.42,9.04,963.2
969,2023-11-25,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,174.31,,2.77,3.76,963.35
970,2023-11-25,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,202.19,,2.67,3.66,965.69
971,2023-11-25,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,247.25,39.64,2.89,3.43,963.04
972,2023-11-26,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,45.17,,3.28,4.96,966.72
973,2023-11-26,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,63.67,,3.32,5.2,969.12
974,2023-11-26,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,89.05,32.35,3.43,4.86,966.42
975,2023-11-27,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,359.22,,3.7,6.46,956.1
976,2023-11-27,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,368.03,,3.85,6.89,958.44
977,2023-11-27,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,382.72,34.66,4.04,6.57,955.84
978,2023-11-28,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,414.69,,3.79,5.14,951.63
979,2023-11-28,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,527.27,,3.86,5.41,954.12
980,2023-11-28,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,538.32,12.27,4.1,5.62,951.55
981,2023-11-29,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,2.45,4.55,956.92
982,2023-11-29,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,2.45,4.57,959.56
983,2023-11-29,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,56.64,2.45,4.4,956.91
984,2023-11-30,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,1080.87,,1.99,3.66,950.35
985,2023-11-30,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,1134.73,,1.88,3.65,952.85
986,2023-11-30,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,1164.27,6.85,2.53,4.59,950.18
987,2023-12-01,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,1424.47,,2.76,4.89,949.77
988,2023-12-01,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,1440.0,,2.8,4.76,952.26
989,2023-12-01,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,1440.0,7.18,3.52,5.54,949.57
990,2023-12-02,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,808.22,,0.38,1.24,958.33
991,2023-12-02,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,997.7,,0.02,0.76,960.96
992,2023-12-02,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,795.12,3.27,0.57,1.56,958.25
993,2023-12-03,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,-3.51,-1.69,971.16
994,2023-12-03,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,-3.11,-1.21,973.95
995,2023-12-03,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.1,70.92,-2.95,-1.07,971.07
996,2023-12-04,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,8.35,,-2.91,0.44,962.35
997,2023-12-04,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,3.52,,-2.57,0.59,965.16
998,2023-12-04,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,15.22,25.69,-2.27,1.34,962.21
999,2023-12-05,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,284.08,,3.55,5.69,959.35
1000,2023-12-05,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,378.28,,4.23,6.3,962.01
1001,2023-12-05,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,302.3,51.9,4.3,6.05,959.34
1002,2023-12-06,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,80.52,,4.42,5.39,965.33
1003,2023-12-06,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,98.14,,4.66,5.41,967.76
1004,2023-12-06,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,66.62,18.52,4.63,5.1,965.15
1005,2023-12-07,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,,,2.06,3.73,
1006,2023-12-07,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,2.05,3.63,969.97
1007,2023-12-07,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,59.65,2.49,4.27,967.27
1008,2023-12-08,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,,,4.46,6.27,
1009,2023-12-08,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,410.19,,4.29,5.75,964.84
1010,2023-12-08,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,678.23,14.31,4.85,6.59,962.13
1011,2023-12-09,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,,,6.45,8.4,
1012,2023-12-09,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,501.37,,6.25,8.86,964.04
1013,2023-12-09,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,544.45,24.22,6.81,8.87,961.39
1014,2023-12-10,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,,,8.28,10.01,
1015,2023-12-10,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,158.06,,8.72,10.44,966.74
1016,2023-12-10,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,205.17,23.78,8.4,10.1,964.14
1017,2023-12-11,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,,,9.62,,
1018,2023-12-11,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,436.73,,9.82,10.97,963.06
1019,2023-12-11,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,506.43,9.71,10.14,11.0,960.57
1020,2023-12-12,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,791.63,,9.17,11.25,958.9
1021,2023-12-12,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,891.7,,9.04,11.81,961.15
1022,2023-12-12,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,1022.02,17.93,9.6,11.77,958.69
1023,2023-12-13,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,245.97,,8.09,9.94,952.94
1024,2023-12-13,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,275.28,,8.42,10.59,955.19
1025,2023-12-13,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,295.16,20.94,8.55,10.62,952.79
1026,2023-12-14,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,277.37,,6.86,7.8,966.26
1027,2023-12-14,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,437.49,,6.89,7.63,968.53
1028,2023-12-14,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,516.05,11.41,7.19,7.98,966.04
1029,2023-12-15,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,25.69,,5.44,7.38,983.81
1030,2023-12-15,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,17.93,,5.59,7.27,986.09
1031,2023-12-15,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,71.1,42.2,5.81,7.17,983.44
1032,2023-12-16,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,1.73,2.95,989.49
1033,2023-12-16,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,1.92,2.94,991.74
1034,2023-12-16,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,35.58,2.31,3.32,989.05
1035,2023-12-17,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,1.84,3.1,988.29
1036,2023-12-17,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,1.93,3.02,990.53
1037,2023-12-17,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,21.61,2.2,3.12,987.88
1038,2023-12-18,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,2.08,3.26,984.72
1039,2023-12-18,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,1.71,2.68,987.04
1040,2023-12-18,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,24.47,2.36,3.32,984.32
1041,2023-12-19,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,3.36,7.01,976.26
1042,2023-12-19,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,3.17,6.67,978.54
1043,2023-12-19,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,60.92,3.55,6.86,975.9
1044,2023-12-20,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,183.33,,5.31,7.03,970.33
1045,2023-12-20,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,342.09,,5.52,7.14,972.59
1046,2023-12-20,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,411.37,32.54,5.57,7.22,970.1
1047,2023-12-21,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,75.28,,7.4,9.4,962.1
1048,2023-12-21,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,115.05,,7.74,9.56,964.41
1049,2023-12-21,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,164.73,10.72,7.46,9.46,961.98
1050,2023-12-22,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,619.52,,8.01,9.5,961.54
1051,2023-12-22,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,693.8,,8.21,9.57,963.9
1052,2023-12-22,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,785.8,11.4,8.15,9.3,961.43
1053,2023-12-23,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,35.65,,8.05,9.78,968.17
1054,2023-12-23,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,42.13,,8.37,10.1,970.48
1055,2023-12-23,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,77.6,33.16,8.1,9.78,968.08
1056,2023-12-24,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,378.22,,7.96,9.85,968.89
1057,2023-12-24,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,388.4,,8.37,10.33,971.2
1058,2023-12-24,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,500.55,36.47,8.14,9.95,968.8
1059,2023-12-25,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,8.33,10.96,967.53
1060,2023-12-25,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,8.96,11.21,969.74
1061,2023-12-25,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,71.96,8.85,10.87,967.34
1062,2023-12-26,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,5.69,9.29,970.2
1063,2023-12-26,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,5.23,8.91,972.48
1064,2023-12-26,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,47.98,6.19,9.1,969.94
1065,2023-12-27,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,4.22,8.35,971.08
1066,2023-12-27,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,3.96,7.46,973.36
1067,2023-12-27,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,64.06,4.7,7.8,970.81
1068,2023-12-28,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,5.91,8.28,970.7
1069,2023-12-28,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,5.97,7.78,972.98
1070,2023-12-28,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,27.71,6.4,7.98,970.49
1071,2023-12-29,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,66.27,,9.52,11.19,968.54
1072,2023-12-29,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,68.12,,10.13,11.55,970.82
1073,2023-12-29,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,103.52,28.63,9.85,11.24,968.41
1074,2023-12-30,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,0.0,,8.2,11.01,967.45
1075,2023-12-30,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,0.0,,8.33,10.2,969.72
1076,2023-12-30,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,0.0,62.73,8.64,10.87,967.28
1077,2023-12-31,Zch_Rosengartenstrasse,Zürich Rosengartenstrasse,47.3952,8.5261,215.25,,4.51,7.68,960.11
1078,2023-12-31,Zch_Schimmelstrasse,Zürich Schimmelstrasse,47.371,8.5235,264.97,,4.43,7.4,962.34
1079,2023-12-31,Zch_Stampfenbachstrasse,Zürich Stampfenbachstrasse,47.3868,8.5398,258.15,27.07,5.13,7.54,959.8
